Gesture,Participant,Row,Temporality,Handedness,FrameCount,Timestamp,Dist.ThumbTip.PinkyTip,Dist.ThumbTip.IndexTip,Dist.IndexTip.MiddleTip,Dist.MiddleTip.RingTip,Dist.RingTip.PinkyTip,Dist.ThumbProximalJoint.ThumbTip,Dist.IndexKnuckle.IndexTip,Dist.MiddleKnuckle.MiddleTip,Dist.RingKnuckle.RingTip,Dist.PinkyKnuckle.PinkyTip,Dist.Palm.ThumbDistalJoint,Dist.Palm.IndexMiddleJoint,Dist.Palm.MiddleMiddleJoint,Dist.Palm.RingMiddleJoint,Dist.Palm.PinkyMiddleJoint
J,11,0,Dynamic,Right,1,10,0.08024674570971718,0.05080700355265996,0.016384285886177657,0.01631428683700271,0.09015970052079807,0.057520855887234504,0.031862934845993125,0.04104338732366039,0.04541765623631412,0.07494632578719254,0.08233578119505519,0.0820754401084758,0.08097492066683365,0.07651120292480056,0.0788039913329269
J,11,1,Dynamic,Right,2,22,0.08026107268782302,0.050812992846318364,0.016371141927183933,0.016296591177298383,0.0900719829081163,0.05752328060881092,0.03187935101284214,0.041061413565536255,0.04539608513957994,0.07493386233205919,0.08235386043774755,0.08207249106734846,0.08100240181006983,0.07653889396901417,0.07880740173993817
J,11,2,Dynamic,Right,3,35,0.08019892531698913,0.05079647155068942,0.016359248087855372,0.016280786621045082,0.09000257561314574,0.057525560623083075,0.03190827237567086,0.04106976659295736,0.04537497042423285,0.07492539255152425,0.08235546584167924,0.0820821728269909,0.08102513974070025,0.07655118918083507,0.07880519135818399
J,11,3,Dynamic,Right,4,44,0.08012846906062791,0.05077593085311191,0.01634678809430157,0.01626755802202653,0.08993470302947572,0.05752897058873897,0.031941592227063505,0.041075688016148935,0.04535367752454039,0.07491888246630482,0.08235411361310373,0.0820941015725246,0.08104759493655556,0.07656378726917829,0.07880286993504737
J,11,4,Dynamic,Right,5,55,0.08005032484631146,0.05075483234136432,0.016332632672046477,0.016253862371756456,0.08986975730466837,0.05753416770059335,0.031976824811103366,0.04108081054458386,0.04533301540819898,0.07491082515898492,0.08235054567518056,0.08210696014955128,0.08106918890059285,0.07657355555934435,0.07880035067815368
J,11,5,Dynamic,Right,6,66,0.0801997731231205,0.050741886336635116,0.016341285230972506,0.01624152212694361,0.08985878534678733,0.05753815375904937,0.03197390374977682,0.041092709097843634,0.04534721184372862,0.07490535493541173,0.0823597219094382,0.08209846295150723,0.08107911786643958,0.07659051725899227,0.07881002005455906
J,11,6,Dynamic,Right,7,77,0.08005401557698391,0.0507153388532503,0.016359485749863893,0.016188129416334684,0.08983074240481378,0.05754575151998638,0.03197461690153619,0.04115822106214032,0.04532000593556909,0.07489958863705462,0.08233655252073649,0.08213048308027904,0.08109679425230068,0.07658660627681577,0.07880971935618084
J,11,7,Dynamic,Right,8,90,0.07987321720076133,0.050685879739824906,0.016380312268085732,0.016130668616024555,0.08980147933636716,0.05755529546444874,0.03197651815004238,0.041228042046645874,0.04528573533685843,0.07489429243941076,0.08230968775909678,0.08216748324002629,0.08111569789504378,0.07658021282942494,0.07880901890646783
J,11,8,Dynamic,Right,9,99,0.07991479130298733,0.050663433055804626,0.0163601510384226,0.016150981827740354,0.08980910392604975,0.05754410866457133,0.03196807613854788,0.04119040268072165,0.045283130700074184,0.07489390635425569,0.08230142838371639,0.08215617285998665,0.0811091768482457,0.07658656305775838,0.07881926268368655
J,11,9,Dynamic,Right,10,112,0.0798696923244355,0.05065636964884081,0.016354281274333037,0.01614627133427403,0.08979997516703445,0.05753620103899805,0.03196467834970333,0.04117158123026121,0.04525739998055572,0.07489157375165773,0.08229134074737147,0.082152446640377,0.08110798585219581,0.07659213139742227,0.07882307174932983
J,11,10,Dynamic,Right,11,124,0.0799376770615709,0.05065078989512407,0.016352173525253467,0.01614516751229294,0.08982402507124689,0.05753386265496173,0.03195174427163553,0.04116263667453771,0.04524528953382876,0.07489057839942227,0.0822913826411976,0.0821403911178904,0.08109086114353464,0.07658251012470155,0.07882597047927803
J,11,11,Dynamic,Right,12,133,0.08000957988891072,0.05064657416844705,0.01635143305646326,0.016144114531308314,0.08984776817484125,0.057531962924968955,0.03193987664346876,0.04115563204471547,0.04523511023530293,0.07489106498107775,0.08229233376202184,0.08212948190509903,0.08107306165428811,0.07657218927260724,0.07882781554755906
J,11,12,Dynamic,Right,13,144,0.08015007746097301,0.05064467839763625,0.01635316632949107,0.01614257956461731,0.0898932238213759,0.0575333444013122,0.03192208478467536,0.04115667824302624,0.045231893327606854,0.0748922518088486,0.08230181365559328,0.08211514952187571,0.08104672268512769,0.07655254452988484,0.07883034038363643
J,11,13,Dynamic,Right,14,155,0.08030500979391021,0.050643004047943224,0.016356234407711317,0.01614138166329021,0.08994305445669512,0.057535735008775186,0.03190346416927159,0.041159140442919843,0.04523159802615872,0.0748943845892334,0.08231247713439317,0.08209952371969044,0.08101831797809678,0.07653123302939792,0.07883225287279327
J,11,14,Dynamic,Right,15,166,0.08036462114015096,0.05061357653831629,0.016367629425179435,0.016159486811158367,0.08995964165113154,0.05753514061858193,0.031908037232020486,0.041156972507705204,0.0452665754503254,0.07489539752214411,0.08232570178261465,0.08210142216186023,0.08100909253904774,0.07652231045257321,0.07883614416623885
J,11,15,Dynamic,Right,16,177,0.08051926577534094,0.05055612372403566,0.016365679332065626,0.016140583198881016,0.08996281750256598,0.057540563413995285,0.03192109756884936,0.041173242451864156,0.04526278864586235,0.07489668126826446,0.08233428953965657,0.08210732085508574,0.0810252760192768,0.0765301198417983,0.07884121390491146
J,11,16,Dynamic,Right,17,189,0.08068476161580942,0.050496980979064486,0.01636300232231235,0.016120895074405783,0.0899678639070641,0.05754491808144314,0.03193578798151059,0.0411906204493207,0.04525837420853739,0.07489898966608301,0.08234303260142901,0.08211331440150257,0.08104042396236588,0.07653682680252696,0.07884743350293662
J,11,17,Dynamic,Right,18,200,0.08069890871009341,0.05045745802158483,0.016358236885434807,0.016143271725396903,0.08992311184006023,0.057546438612654426,0.031929678874050675,0.04117704196515335,0.04529033285371161,0.07489510478662803,0.082357032116268,0.0821634273445309,0.08106931047566647,0.07657000173044279,0.07885151434183126
J,11,18,Dynamic,Right,19,211,0.0809107466904119,0.050323076068539294,0.016369035890974153,0.016157583544577445,0.08993562640577982,0.05754729009258383,0.031939554489691935,0.041177071156166506,0.045335893781859066,0.07489968398464701,0.08237403628571321,0.08221325570733716,0.08110659217350961,0.07658385626879859,0.07885506089655886
J,11,19,Dynamic,Right,20,222,0.08114226298298563,0.05018091336354893,0.016379810194260505,0.016171727087729355,0.08995197963913847,0.05754916573678542,0.03195018538287382,0.0411780693573655,0.045381854490533925,0.07490567913049052,0.08239084235520355,0.08226377733243233,0.08114484888765275,0.07659504959199387,0.07885762138817026
J,11,20,Dynamic,Right,21,233,0.08138927404148534,0.05003207151417982,0.016392852100839565,0.016185668660886422,0.08997184881394855,0.05755231899758699,0.031961734167594825,0.04118034583390475,0.045430773293000416,0.07491228946574792,0.08240826610844329,0.08231349095986647,0.08118388272311208,0.07660563207101685,0.07886024822431133
J,11,21,Dynamic,Right,22,245,0.08146228261594433,0.0500263198926325,0.016383591974899758,0.0161853663535924,0.08993160159254356,0.057558434629513724,0.03194840304303179,0.041181664621527864,0.045406443000966204,0.0749144621151349,0.08242321490939306,0.08234195699641834,0.08119943227018274,0.0766387058737293,0.0788570825037295
